image,description,category,collection,price
https://www.tradeinn.com/h/13871/138712787/nike-paris-saint-germain-dri-fit-strike-22-23-short-sleeve-t-shirt-junior.jpg,nike paris saint germain dri fit strike 22/23 short sleeve t-shir...,equipment,adult,34.49
https://www.tradeinn.com/h/13871/138712892/nike-tottenham-hotspur-fc-dri-fit-strike-22-23-shorts.jpg,nike tottenham hotspur fc dri fit strike 22/23 shorts,equipment,adult,29.99
https://www.tradeinn.com/h/13871/138712508/nike-atletico-madrid-dri-fit-strike-drill-22-23-long-sleeve-t-shirt.jpg,nike atletico madrid dri fit strike drill 22/23 long sleeve t-shi...,equipment,adult,55.99
https://www.tradeinn.com/h/13871/138712786/nike-paris-saint-germain-dri-fit-strike-22-23-short-sleeve-t-shirt.jpg,nike paris saint germain dri fit strike 22/23 short sleeve t-shir...,equipment,adult,38.99
https://www.tradeinn.com/h/13871/138712590/nike-fc-barcelona-dri-fit-pre-match-away-22-23-short-sleeve-t-shirt-woman.jpg,nike fc barcelona dri fit pre match away 22/23 short sleeve t-shi...,equipment,adult,51.49
https://www.tradeinn.com/h/13856/138569278/nike-fc-barcelona-dri-fit-pre-match-22-23-short-sleeve-t-shirt.jpg,nike fc barcelona dri fit pre match 22/23 short sleeve t-shirt,equipment,adult,49.49
https://www.tradeinn.com/h/13871/138712489/nike-atletico-madrid-crest-22-23-short-sleeve-t-shirt.jpg,nike atletico madrid crest 22/23 short sleeve t-shirt,equipment,adult,29.49
https://www.tradeinn.com/h/13871/138712589/nike-fc-barcelona-dri-fit-pre-match-away-22-23-short-sleeve-t-shirt-junior.jpg,nike fc barcelona dri fit pre match away 22/23 short sleeve t-shi...,equipment,adult,46.99
https://www.tradeinn.com/h/13871/138712757/nike-liverpool-fc-swoosh-22-23-sleeveless-t-shirt-woman.jpg,nike liverpool fc swoosh 22/23 sleeveless t-shirt woman,equipment,adult,25.99
https://www.tradeinn.com/h/13871/138712666/nike-galatasaray-nsw-22-23-short-sleeve-polo.jpg,nike galatasaray nsw 22/23 short sleeve polo,equipment,adult,34.49
https://www.tradeinn.com/h/13871/138712767/nike-paris-saint-germain-crest-22-23-short-sleeve-t-shirt-junior.jpg,nike paris saint germain crest 22/23 short sleeve t-shirt junior,equipment,kid,19.99
https://www.tradeinn.com/h/13871/138712699/nike-liverpool-fc-dri-fit-advantage-match-home-22-23-short-sleeve-t-shirt.jpg,nike liverpool fc dri fit advantage match home 22/23 short sleeve...,equipment,adult,119.49
https://www.tradeinn.com/h/13871/138712530/nike-chelsea-fc-dri-fit-stadium-22-23-shorts.jpg,nike chelsea fc dri fit stadium 22/23 shorts,equipment,adult,34.49
https://www.tradeinn.com/h/13871/138712873/nike-tottenham-hotspur-fc-dri-fit-home-kit-22-23-set-junior.jpg,nike tottenham hotspur fc dri fit home kit 22/23 set junior,equipment,kid,55.99
https://www.tradeinn.com/h/13871/138712826/nike-paris-saint-germain-travel-22-23-shorts.jpg,nike paris saint germain travel 22/23 shorts,equipment,adult,46.99
https://www.tradeinn.com/h/14009/140099858/hummel-real-betis-balompie-23-24-pro-short-sleeve-t-shirt-training.jpg,hummel real betis balompié 23/24 pro short sleeve t-shirt trainin...,equipment,adult,32.99
https://www.tradeinn.com/h/14009/140099844/hummel-real-betis-balompie-23-24-away-short-sleeves-t-shirt-away.jpg,hummel real betis balompié 23/24 away short sleeves t-shirt away,equipment,adult,75.99
https://www.tradeinn.com/h/14012/140126245/mizuno-ss-lazio-23-24-short-sleeve-t-shirt-home.jpg,mizuno ss lazio 23/24 short sleeve t-shirt home,equipment,adult,79.49
https://www.tradeinn.com/h/13842/138424520/adidas-bayern-munich-q2-21-22-shorts.jpg,adidas bayern munich q2 21/22 shorts,equipment,adult,19.99
https://www.tradeinn.com/h/14053/140538584/adidas-bayern-munich-23-24-half-zip-sweatshirt-training.jpg,adidas bayern munich 23/24 half zip sweatshirt training,equipment,adult,75.99
https://www.tradeinn.com/h/14053/140538591/adidas-bayern-munich-23-24-shorts-training.jpg,adidas bayern munich 23/24 shorts training,equipment,adult,45.99
https://www.tradeinn.com/h/13992/139927634/adidas-manchester-united-fc-23-24-junior-pants.jpg,adidas manchester united fc 23/24 junior pants,equipment,kid,32.99
https://www.tradeinn.com/h/13992/139924296/adidas-arsenal-fc-23-24-tiro-jacket-training.jpg,adidas arsenal fc 23/24 tiro jacket training,equipment,adult,54.99
https://www.tradeinn.com/h/14053/140538588/adidas-bayern-munich-23-24-short-sleeve-t-shirt-training.jpg,adidas bayern munich 23/24 short sleeve t-shirt training,equipment,adult,55.99
https://www.tradeinn.com/h/14053/140538803/adidas-manchester-united-23-24-tracksuit-jacket-pre-match.jpg,adidas manchester united 23/24 tracksuit jacket pre match,equipment,adult,85.99
https://www.tradeinn.com/h/14053/140538595/adidas-bayern-munich-23-24-tracksuit-pants-training.jpg,adidas bayern munich 23/24 tracksuit pants training,equipment,adult,65.99
https://www.tradeinn.com/h/13610/136108974/adidas-real-madrid-ucl-winner-15-16.jpg,adidas real madrid ucl winner 15/16,equipment,adult,16.99
