title,age,price,image_src,age_group
Cargo Train,6-12,"€189,99",https://www.lego.com/cdn/cs/set/assets/blt18158984a1b6b2bf/60198.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Beijing Postcard,9+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt850926b44800b99d/40654.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Blue & Beta Velociraptor Capture,6+,"€34,99",https://www.lego.com/cdn/cs/set/assets/blt7aa19b6b5edb108d/76946.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Tracks,5-12,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt05dd2e8802f45f28/60205.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lloyd’s Race Car EVO,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt9ee4c313b33a7d18/71763.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Manchester United Go Brick Me,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt44a2a2ec01440357/40541.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Heavenly Realms,10+,"€179,99",https://www.lego.com/cdn/cs/set/assets/bltc8e46f80ed0c9416/80039.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Dog Rescue Bike,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt85739791cebc52da/41738.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Pirate Snub Fighter,8+,"€34,99",https://www.lego.com/cdn/cs/set/assets/blt016b712b47de2726/75346.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Miles Morales Figure,8+,"€29,99€17,99- 40%",https://www.lego.com/cdn/cs/set/assets/blt7c26f91c8b5c0bc9/76225.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Locking Notebook with Gel Pen,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/bltc8278ff0bda5006c/5006057_alt3.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
100 Years of Disney Animation Icons,6+,"€54,99",https://www.lego.com/cdn/cs/set/assets/bltb34e16f59d4595b4/43221.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Fighter Plane Chase,8+,"€34,99",https://www.lego.com/cdn/cs/set/assets/bltb2875fccb8417e8f/77012.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
"The ""Abandoned"" Mine",7+,"€22,99",https://www.lego.com/cdn/cs/set/assets/blt0ded690204cbdebc/21166.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Batwing: Batman™ vs. The Joker™,8+,"€37,99",https://www.lego.com/cdn/cs/set/assets/blt7b695eacbd5bc1f4/76265.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Tusken Raider™,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt680e77b1a610f01f/40615.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Brick Wallet,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt4147358b5a50560a/5007483.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Creative Suitcase,4,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt31025b7b4b54b9a7/10713.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Swamp Adventure,7+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt445910b893e34d6c/21240.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Emergency Vehicles HQ,6+,"€64,99",https://www.lego.com/cdn/cs/set/assets/blt87763bb490e75b3a/60371.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Education SPIKE™ Essential Set,6+,"€344,99",https://www.lego.com/cdn/cs/set/assets/blt0d31c588b8d182ae/45345.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogwarts™: Dumbledore’s Office,8+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltc05ff11c8328b22e/76402.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Monkey King Ultra Mech,10+,"€139,99",https://www.lego.com/cdn/cs/set/assets/blt140d28d28a561398/80045.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Giganotosaurus & Therizinosaurus Attack,9+,"€139,99",https://www.lego.com/cdn/cs/set/assets/blte839ad34f7e3a3fc/76949.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ahsoka Tano™,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/bltad9845009a4ea9af/40539.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Wild Animal Rescue Missions,6+,"€29,99€20,99- 30%",https://www.lego.com/cdn/cs/set/assets/blt1223e0521eee387f/60353.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Iron Golem Fortress,9+,"€104,99",https://www.lego.com/cdn/cs/set/assets/blt7bd5d973d4166a4c/21250.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Dragon of the East Palace,10+,"€189,99",https://www.lego.com/cdn/cs/set/assets/blt9af27841dd56547a/80049.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lotus Evija,8+,"€24,99",https://www.lego.com/cdn/cs/set/assets/bltc5ffb30fa56b54ad/76907.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Play with Braille – English,6+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltc294bab7105e338c/40656_Box1_v39.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Street Racer,7+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt3542fc3a00dd0a88/31127.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Julian's Birthday Party,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt9420c843491ab992/77046.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Education BricQ Motion Prime Set,10+,"€159,99",https://www.lego.com/cdn/cs/set/assets/bltee6a515183159795/45400.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Sports Center,8+,"€94,99",https://www.lego.com/cdn/cs/set/assets/blt78257d3c664bbb61/41744.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Isabelle's House Visit,6+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt625ceebf5677d1b0/77049.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Harry Potter Magical Secrets Activity Book,6+,"€8,99",https://www.lego.com/cdn/cs/set/assets/bltc7f101412639cffa/5007367.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Sorting Box – Harry Potter™,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt318a197c9791e63f/5007887.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Aston Martin Valkyrie AMR Pro and Aston Martin Vantage GT3,9+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt6784a4ad2bb5e5df/76910.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Aliya's Room,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt998d0be80c2d4b6a/41740.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Bunnie's Outdoor Activities,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt01ca182b970e3670/77047.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Llama,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt3cdc497329da8dfc/40625.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ariel's Treasure Chest,6+,"€47,99",https://www.lego.com/cdn/cs/set/assets/blt47858195a24ecf83/43229.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Education SPIKE™ Prime Set,10+,"€459,99",https://www.lego.com/cdn/cs/set/assets/blt6a6e943430513873/45678.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ultimate Stunt Riders Challenge,7+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltfdb9dbd1d7009e77/60361.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Identity and Landscape Kit,6+,"€699,99",https://www.lego.com/cdn/cs/set/assets/blteb1a7b4f36578ecd/2000430.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Avengers Quinjet,9+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blte17bd71ca0739648/76248.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hydration Bottle – Blue,6+,"€17,99",https://www.lego.com/cdn/cs/set/assets/bltbc1217b9d9554b3e/5006605.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Escape from the Lost Tomb,8+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt9227e19b1ba8cb52/77013.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Education SPIKE™ Prime Expansion Set,10+,"€144,99",https://www.lego.com/cdn/cs/set/assets/bltb6ca70148fe5419e/45681.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Stephanie's Sailing Adventure,7+,"€44,99€26,99- 40%",https://www.lego.com/cdn/cs/set/assets/bltd8313d0d6209857c/41716.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Organic Farm,7+,"€99,99",https://www.lego.com/cdn/cs/set/assets/bltd6b414b9c1b67f66/41721.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
12 Grimmauld Place,8+,"€129,99",https://www.lego.com/cdn/cs/set/assets/blt6e614f1dbb72b98c/76408.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Minifigure Lunch Set,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt298826af10870769/5007273.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Brick Backpack – Blue,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/blt16fb9ba24d68446f/5005535.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ghost Rider Mech & Bike,7+,"€34,99",https://www.lego.com/cdn/cs/set/assets/bltb3966e7a5ea39649/76245.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Sonic's Green Hill Zone Loop Challenge,8+,"€104,99",https://www.lego.com/cdn/cs/set/assets/blt107ad59f504aa235/76994_alt6.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Education BricQ Motion Essential Set,6+,"€159,99",https://www.lego.com/cdn/cs/set/assets/blt95684fb5f524869b/45401.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Mobile Fashion Boutique,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt1e363d53b84dd06c/41719.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Panda Haven,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt21e6328065a8f343/21245.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Street Skate Park,6+,"€54,99",https://www.lego.com/cdn/cs/set/assets/bltdd02a77fc7599129/60364.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Triwizard Tournament: The Black Lake,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt86f92a83856df3f8/76420.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Kapp'n's Island Boat Tour,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt97424d320030eb65/77048.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Bee Cottage,8+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltccdb6dc0cc46a5ae/21241.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hydration Bottle – Lavender,6+,"€17,99",https://www.lego.com/cdn/cs/set/assets/blt4e95a50f9d928de3/5007272.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Elemental Dragon vs. The Empress Mech,9+,"€104,99",https://www.lego.com/cdn/cs/set/assets/blt58b1feddd9edd557/71796.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Newsroom Van,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt13755fbe2c565dde/41749.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Mei's Guardian Dragon,9+,"€52,99",https://www.lego.com/cdn/cs/set/assets/blt807b4bc319a0d77e/80047.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Yoda™ Notebook,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt2de84887ba9fba30/5007593.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Fire Command Truck,7+,"€54,99",https://www.lego.com/cdn/cs/set/assets/bltb24e963aed6f6a78/60374.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Police Training Academy,6+,"€89,99",https://www.lego.com/cdn/cs/set/assets/bltc6f7269555c9a803/60372.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Quidditch™ Trunk,9+,"€69,99",https://www.lego.com/cdn/cs/set/assets/blt576fbc0b819bcd63/76416.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Belle and the Beast's Castle,6+,"€99,99€69,99- 30%",https://www.lego.com/cdn/cs/set/assets/bltb89f508e39bce293/43196_1.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Triceratops Pick-up Truck Ambush,7+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt4db8b53a16f41490/76950.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Bowser's Muscle Car Expansion Set,8+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt3665b63da8214334/71431_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Liann's Room,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt29868c6ae8e10e79/41739.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogsmeade™ Village Visit,8+,"€89,99",https://www.lego.com/cdn/cs/set/assets/blt409d3a5f0800a95e/76388.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Batmobile™: The Penguin™ Chase,8+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt4274d9c534ae79a9/76181_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Shark Suit Guy Bag Tag,6+,"€6,99",https://www.lego.com/cdn/cs/set/assets/blt20bd432d164519b0/5007229.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogwarts™ Courtyard: Sirius’s Rescue,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt37e28bc8a40544cc/76401.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Disney 100th Celebration,10+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt53f90da1418512e7/40622.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Jay and Nya's Race Car EVO,7+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt06448cb3befdc3d0/71776.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Pyroraptor & Dilophosaurus Transport,7+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt44343f22015fb0ff/76951.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
French Bull Dog Guy Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt7ad8fb28cb863afc/854158.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Sword Outpost,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt42d6492d65b164a8/21244.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Spider-Ham Key Chain,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/bltb1d32d4252a9585b/854077.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Play with Braille – French,6+,"€89,99",https://www.lego.com/cdn/cs/set/assets/blt479ba12e64ab2dfb/40655_Box1_v39.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Gryffindor™ House Banner,9+,"€34,99",https://www.lego.com/cdn/cs/set/assets/bltbb9b3f5d321b2379/76409.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Tree-Planting Vehicle,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt70f25e3f23c99718/41707.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogwarts™ Desktop Kit,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt1595c1516587a6ba/41811.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Gold Brick Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt3139863a65721ab8/850808.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Kai’s Ninja Race Car EVO,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt33a506137f2e62df/71780.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Festival Calendar,10+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt7313b131b122beb4/40678.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Designer Toolkit - Patterns,8+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltcb6b0767fd29c9fe/41961.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Draco Malfoy™ & Cedric Diggory,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltb41a29af06e4bccc/40617.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Transparent Blue Sorting Case To Go,6+,"€6,99",https://www.lego.com/cdn/cs/set/assets/blt6b14b77d48eaaed0/5005890.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Technic™ Small Hub,6+,"€239,99",https://www.lego.com/cdn/cs/set/assets/blta8cab41952480ff6/45609.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Heartlake City Community Kitchen,8+,"€69,99",https://www.lego.com/cdn/cs/set/assets/blt501ffc264ad2790d/41747.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Cole’s Earth Dragon EVO,7+,"€34,99",https://www.lego.com/cdn/cs/set/assets/blt602d7909c5bc73a5/71782.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Jade Rabbit,8+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blta82163d6ea91dac9/40643.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
App-Controlled Transformation Vehicle,9+,"€149,99",https://www.lego.com/cdn/cs/set/assets/bltab8e91f067d2245b/42140.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Jake & Neytiri’s First Banshee Flight,9+,"€54,99",https://www.lego.com/cdn/cs/set/assets/blt06d34315becb5f03/75572.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogwarts™: Room of Requirement,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blted47e36209c5dd0c/76413.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Mobile Tiny House,7+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltf4e930505dc4e6ea/41735.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Racing Plane,7+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt8c64e50415f68f11/42117.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Heartlake International School,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt93d993e75159ab49/41731.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lunar New Year Display,8+,"€79,99",https://www.lego.com/cdn/cs/set/assets/blt071315885cbc3567/80110.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Custom Car Garage,6+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt018136f51affe606/60389.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ninja Ultra Combo Mech,9+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt340305ab3166f060/71765.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Remote Control,7+,"€22,99",https://www.lego.com/cdn/cs/set/assets/bltca78c0a24c1b3a79/88010.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Guardians of the Galaxy Headquarters,7+,"€9,99",https://www.lego.com/cdn/cs/set/assets/bltfd60f2ee22c36d1d/76253.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Dorrie's Sunken Shipwreck Adventure Expansion Set,7+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt8970e2df7ef7f0b5/71432_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Nabbit at Toad's Shop Expansion Set,7+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltaadc438c69ef957e/71429_alt1.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Cactus Boy Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt15c4b20bca787f82/853904.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Pick A Brick,7-99,None,https://www.lego.com/cdn/cs/set/assets/bltc3a66d1cb233134c/11996.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Axolotl House,7+,"€26,99",https://www.lego.com/cdn/cs/set/assets/blted094f6daa6cf09e/21247.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Republic Fighter Tank™,7+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt88cfd59e5c3f59d0/75342.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Unicorn Creative Family Pack,6+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt586449df3cb1c956/41962.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hungarian Horntail Dragon,10+,"€49,99€34,99- 30%",https://www.lego.com/cdn/cs/set/assets/blt912c82c8515eb3a7/76406.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Organic Grocery Store,8+,"€89,99€53,99- 40%",https://www.lego.com/cdn/cs/set/assets/blte3a363c8e9968833/41729.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Modified Race Cars,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt1f26869e22c975c2/60396.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Destiny’s Bounty - Race Against Time,9+,"€149,99",https://www.lego.com/cdn/cs/set/assets/blt5cb57daef130641d/71797.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
