image,description,category,collection,price
https://www.tradeinn.com/h/13930/139302409/molten-bg-1600-basketball-ball.jpg,molten bg 1600 basketball ball,equipment,balls,20.39
https://www.tradeinn.com/h/13835/138357435/spalding-tf-1000-precision-fiba-basketball-ball.jpg,spalding tf-1000 precision fiba basketball ball,equipment,balls,84.23
https://www.tradeinn.com/h/13900/139009046/spalding-space-jam-tune-squad-bugs-basketball-ball.jpg,spalding space jam tune squad bugs basketball ball,equipment,balls,30.13
https://www.tradeinn.com/h/13864/138643491/spalding-marble-84405z-basketball-ball.jpg,spalding marble 84405z basketball ball,equipment,balls,26.71
https://www.tradeinn.com/h/13930/139302638/spalding-lnb-react-tf-250-composite-basketball-ball.jpg,spalding lnb react tf 250 composite basketball ball,equipment,balls,54.0
https://www.tradeinn.com/h/13835/138357426/spalding-tf-silver-basketball-ball.jpg,spalding tf silver basketball ball,equipment,balls,33.99
https://www.tradeinn.com/h/13930/139302369/molten-br-basketball-ball.jpg,molten br basketball ball,equipment,balls,20.5
https://www.tradeinn.com/h/13864/138643509/spalding-varsity-tf-150-84324z-basketball-ball.jpg,spalding varsity tf-150 84324z basketball ball,equipment,balls,21.78
https://www.tradeinn.com/h/13835/138357388/spalding-marble-series-rainbow-basketball-ball.jpg,spalding marble series rainbow basketball ball,equipment,balls,32.24
https://www.tradeinn.com/h/13835/138357361/spalding-commander-poly-basketball-ball.jpg,spalding commander poly basketball ball,equipment,balls,16.99
https://www.tradeinn.com/h/13887/138875062/nike-jordan-legacy-2.0-8p-deflated-basketball-ball.jpg,nike jordan legacy 2.0 8p deflated basketball ball,equipment,balls,50.7
https://www.tradeinn.com/h/13835/138357408/spalding-silver-series-basketball-ball.jpg,spalding silver series basketball ball,equipment,balls,30.0
https://www.tradeinn.com/h/13815/138159699/nike-elite-tournament-8p-deflated-basketball-ball.jpg,nike elite tournament 8p deflated basketball ball,equipment,balls,49.99
https://www.tradeinn.com/h/13930/139302388/tremblay-cellular-match-basketball-ball.jpg,tremblay cellular match basketball ball,equipment,balls,27.51
https://www.tradeinn.com/h/14003/140033203/molten-bg3800-basketball-ball.jpg,molten bg3800 basketball ball,equipment,balls,70.0
